date,hour,topic,open,high,low,close,volume,oi,sentiment,klout
1/18/2012,2,xbox,64699,77638,25879,69874,113401,0,57,37
1/18/2012,3,xbox,43919,43919,21959,54899,114239,0,56,29
1/18/2012,4,xbox,42325,50790,29627,44441,139762,0,56,28
1/18/2012,5,xbox,30939,40220,18563,41767,121980,0,56,29
1/18/2012,6,xbox,86304,120825,43152,148442,228559,0,55,22
1/18/2012,7,xbox,28935,34722,23148,35879,98379,0,56,30
1/18/2012,8,xbox,88560,115128,70848,92988,457150,0,57,23
1/18/2012,9,xbox,46472,51119,41824,47401,204235,0,56,31
1/18/2012,10,xbox,75546,113319,52882,75546,434716,0,57,30
1/18/2012,11,xbox,22291,22291,15603,22959,106198,0,58,36
1/18/2012,12,xbox,97609,117130,97609,107369,470324,0,58,20
1/18/2012,13,xbox,19432,21375,9716,29925,67732,0,59,36
1/18/2012,14,xbox,30142,45213,27127,40993,125314,0,60,25
1/18/2012,15,xbox,93263,111915,55957,110050,383178,0,59,25
1/18/2012,16,xbox,40309,56432,36278,40309,170134,0,60,25
1/18/2012,17,xbox,54569,65482,21827,58934,165226,0,61,33
1/18/2012,18,xbox,50501,70701,40400,68681,218252,0,62,28
1/18/2012,19,xbox,76436,84079,45861,87901,220729,0,61,22
1/18/2012,20,xbox,95261,133365,66682,141939,455290,0,62,20
1/18/2012,21,xbox,55025,66030,27512,62728,198852,0,63,25
1/18/2012,22,xbox,33747,33747,30372,34084,116185,0,62,29
1/18/2012,23,xbox,86571,121199,86571,86571,381558,0,63,20
1/19/2012,0,xbox,64790,64790,25916,72564,136915,0,64,35
1/19/2012,1,xbox,96618,115941,86956,102415,208828,0,64,24
1/19/2012,2,xbox,39195,50953,39195,49777,95674,0,65,38
1/19/2012,3,xbox,42162,59026,21081,42162,113893,0,64,37
1/19/2012,4,xbox,42558,63837,29790,52772,96390,0,65,29
1/19/2012,5,xbox,41182,49418,20591,52712,158693,0,65,25
1/19/2012,6,xbox,77610,108654,38805,133489,354815,0,66,24
1/19/2012,7,xbox,81674,114343,49004,101275,368023,0,67,27
1/19/2012,8,xbox,30979,40272,21685,40272,134081,0,68,28
1/19/2012,9,xbox,76316,76316,30526,90053,251762,0,69,28
1/19/2012,10,xbox,13769,16522,5507,17073,84400,0,70,35
1/19/2012,11,xbox,57546,69055,51791,73083,327566,0,69,26
1/19/2012,12,xbox,47301,56761,37840,51085,193877,0,70,30
1/19/2012,13,xbox,74791,82270,52353,77782,225612,0,70,32
1/19/2012,14,xbox,23833,28599,16683,32174,104964,0,71,32
1/19/2012,15,xbox,76782,115173,76782,80621,392588,0,72,21
1/19/2012,16,xbox,34085,37493,17042,40220,69116,0,72,31
1/19/2012,17,xbox,39907,59860,35916,54273,138179,0,72,32
1/19/2012,18,xbox,35071,52606,24549,46293,115257,0,71,32
1/19/2012,19,xbox,37216,48380,14886,57312,150156,0,70,23
1/19/2012,20,xbox,28055,39277,19638,30018,119493,0,71,29
1/19/2012,21,xbox,92957,92957,37182,98534,278552,0,72,23
1/19/2012,22,xbox,77387,100603,54170,86673,312146,0,73,21
1/19/2012,23,xbox,93811,103192,65667,112573,376510,0,74,28
1/20/2012,0,xbox,38692,46430,19346,44108,106320,0,75,32
1/20/2012,1,xbox,93000,130200,46500,134850,145824,0,74,29
1/20/2012,2,xbox,102862,102862,51431,144006,212747,0,73,23
1/20/2012,3,xbox,23156,34734,16209,34271,60195,0,72,35
1/20/2012,4,xbox,40476,48571,24285,52619,90402,0,73,37
1/20/2012,5,xbox,46484,60429,23242,46484,173384,0,72,24
1/20/2012,6,xbox,52328,52328,47095,52851,171267,0,71,30
1/20/2012,7,xbox,94328,132059,84895,127342,364749,0,70,22
1/20/2012,8,xbox,40687,44755,36618,40687,168739,0,71,31
1/20/2012,9,xbox,50322,55354,35225,64412,209913,0,72,33
1/20/2012,10,xbox,49430,49430,44487,52890,232980,0,73,20
1/20/2012,11,xbox,68440,88972,54752,78706,478616,0,74,26
1/20/2012,12,xbox,24460,26906,17122,32287,78808,0,75,38
1/20/2012,13,xbox,70505,98707,42303,104347,263542,0,76,30
1/20/2012,14,xbox,26511,34464,18557,37645,117337,0,77,32
1/20/2012,15,xbox,38274,45928,34446,44015,127401,0,79,31
1/20/2012,16,xbox,55950,61545,44760,57628,208997,0,77,29
1/20/2012,17,xbox,39920,47904,31936,41516,146665,0,77,29
1/20/2012,18,xbox,72967,94857,65670,93397,251164,0,75,25
1/20/2012,19,xbox,46720,70080,42048,63539,208933,0,74,30
1/20/2012,20,xbox,54916,65899,21966,76882,171480,0,75,29
1/20/2012,21,xbox,73276,73276,73276,73276,270311,0,74,23
1/20/2012,22,xbox,20707,28989,12424,33959,97394,0,75,38
1/20/2012,23,xbox,55917,78283,33550,60390,252505,0,77,22
1/21/2012,0,xbox,84603,109983,42301,138748,436703,0,79,18
1/21/2012,1,xbox,20673,26874,16538,24807,36973,0,78,43
1/21/2012,2,xbox,47963,47963,38370,50840,108648,0,80,30
1/21/2012,3,xbox,58299,81618,46639,86282,162709,0,82,23
1/21/2012,4,xbox,69496,104244,62546,90345,277236,0,84,20
1/21/2012,5,xbox,68661,96125,54928,72780,239853,0,83,23
1/21/2012,6,xbox,15676,21946,15676,19438,66249,0,84,35
1/21/2012,7,xbox,87761,87761,78984,93904,318221,0,84,22
1/21/2012,8,xbox,98698,138177,59218,98698,523558,0,86,21
1/21/2012,9,xbox,50737,65958,20294,87268,110988,0,87,31
1/21/2012,10,xbox,26616,39924,23954,28213,133686,0,88,31
1/21/2012,11,xbox,48658,68121,34060,55470,211267,0,87,28
1/21/2012,12,xbox,63812,63812,57430,65726,245719,0,88,31
1/21/2012,13,xbox,37947,53125,34152,55022,145830,0,90,25
1/21/2012,14,xbox,74461,96799,52122,96799,222077,0,90,26
1/21/2012,15,xbox,20453,30679,16362,26179,72996,0,88,37
1/21/2012,16,xbox,81112,89223,56778,84356,316405,0,88,23
1/21/2012,17,xbox,21825,24007,10912,33610,70636,0,86,33
1/21/2012,18,xbox,38331,49830,22998,46380,96975,0,87,38
1/21/2012,19,xbox,89810,98791,62867,104179,292689,0,87,26
1/21/2012,20,xbox,36894,36894,33204,38370,127448,0,89,29
1/21/2012,21,xbox,24529,29434,9811,32378,82167,0,88,28
1/21/2012,22,xbox,95139,142708,38055,189326,389955,0,89,28
1/21/2012,23,xbox,22140,33210,8856,27010,66467,0,90,30
1/22/2012,0,xbox,92016,110419,82814,105818,393419,0,90,24
1/22/2012,1,xbox,61591,73909,24636,101009,102137,0,88,27
1/22/2012,2,xbox,90523,90523,54313,101386,139984,0,86,29
1/22/2012,3,xbox,79527,103385,71574,85889,274489,0,85,24
1/22/2012,4,xbox,11739,16434,7043,20190,43214,0,85,42
1/22/2012,5,xbox,17555,24577,15799,17555,59972,0,84,30
1/22/2012,6,xbox,53233,74526,31939,61750,256929,0,83,28
1/22/2012,7,xbox,43712,43712,21856,48083,92349,0,82,28
1/22/2012,8,xbox,100814,110895,60488,126017,333923,0,82,26
1/22/2012,9,xbox,55209,66250,22083,59625,116911,0,83,32
1/22/2012,10,xbox,90704,136056,72563,103402,502859,0,82,22
1/22/2012,11,xbox,54366,54366,48929,58715,282800,0,81,25
1/22/2012,12,xbox,13673,16407,6836,17501,35925,0,80,40
1/22/2012,13,xbox,90374,135561,72299,96700,344846,0,81,21
1/22/2012,14,xbox,42028,54636,33622,46230,157379,0,79,32
1/22/2012,15,xbox,18975,28462,15180,21631,59565,0,80,32
1/22/2012,16,xbox,23565,23565,18852,27335,71735,0,79,35
1/22/2012,17,xbox,104824,104824,52412,120547,264155,0,78,23
1/22/2012,18,xbox,69135,76048,55308,79505,221267,0,78,23
1/22/2012,19,xbox,32190,32190,28971,33799,108282,0,76,30
1/22/2012,20,xbox,72822,94668,72822,88114,301783,0,74,19
1/22/2012,21,xbox,70238,105357,35119,119404,328987,0,73,30
1/22/2012,22,xbox,30030,42042,27027,40540,137756,0,72,28
1/22/2012,23,xbox,77985,85783,46791,97481,293495,0,72,29
1/23/2012,0,xbox,104690,136097,94221,142378,478799,0,72,25
1/23/2012,1,xbox,91390,91390,54834,124290,145690,0,71,26
1/23/2012,2,xbox,25167,35233,22650,27683,62813,0,71,33
1/23/2012,3,xbox,42472,63708,33977,60310,125649,0,70,36
1/23/2012,4,xbox,37072,40779,29657,40408,117988,0,71,29
1/23/2012,5,xbox,92140,92140,46070,96747,273883,0,72,21
1/23/2012,6,xbox,81996,114794,57397,110694,258977,0,71,21
1/23/2012,7,xbox,43915,65872,43915,52697,196500,0,70,29
1/23/2012,8,xbox,89418,107301,44709,101936,435088,0,69,29
1/23/2012,9,xbox,68863,82635,55090,71617,383741,0,70,26
1/23/2012,10,xbox,91728,128419,64209,143096,496006,0,71,26
1/23/2012,11,xbox,53640,59004,48276,63295,276797,0,72,28
1/23/2012,12,xbox,89651,107581,44825,146131,246882,0,71,20
1/23/2012,13,xbox,40143,44157,20071,49777,154392,0,72,27
1/23/2012,14,xbox,53487,74881,42789,69533,221773,0,73,26
1/23/2012,15,xbox,98977,108874,39590,161332,367419,0,72,20
1/23/2012,16,xbox,28876,43314,11550,28876,133228,0,71,25
1/23/2012,17,xbox,74665,111997,59732,90344,234997,0,72,31
1/23/2012,18,xbox,31323,34455,18793,32889,99044,0,71,27
1/23/2012,19,xbox,93598,93598,93598,93598,333136,0,71,27
1/23/2012,20,xbox,27784,36119,13892,43342,101827,0,71,31
1/23/2012,21,xbox,101925,152887,40770,157983,222155,0,70,28
1/23/2012,22,xbox,48134,72201,38507,48134,217349,0,71,27
1/23/2012,23,xbox,72440,94172,28976,72440,151772,0,71,30
1/24/2012,0,xbox,49591,49591,34713,55542,155638,0,70,29
1/24/2012,1,xbox,51789,67325,25894,51789,101668,0,71,29
1/24/2012,2,xbox,78032,101441,54622,78032,172575,0,71,32
1/24/2012,3,xbox,90883,127236,90883,116330,309646,0,71,25
1/24/2012,4,xbox,101912,101912,91720,103950,297777,0,71,21
1/24/2012,5,xbox,58653,64518,58653,62758,190932,0,70,27
1/24/2012,6,xbox,102829,123394,51414,110027,233874,0,71,32
1/24/2012,7,xbox,48253,53078,48253,52113,197276,0,70,25
1/24/2012,8,xbox,68019,95226,40811,73460,406861,0,71,25
1/24/2012,9,xbox,91349,127888,82214,132455,511599,0,71,18
1/24/2012,10,xbox,55864,67036,33518,72623,229722,0,70,27
1/24/2012,11,xbox,94659,141988,85193,94659,492482,0,70,21
1/24/2012,12,xbox,66774,86806,60096,88142,306690,0,71,26
1/24/2012,13,xbox,41064,61596,36957,43527,170169,0,72,23
1/24/2012,14,xbox,20874,20874,18786,20874,78847,0,73,39
1/24/2012,15,xbox,59008,88512,59008,67859,323826,0,73,28
1/24/2012,16,xbox,98638,147957,98638,138093,458955,0,72,18
1/24/2012,17,xbox,95406,124027,38162,121165,343130,0,71,19
1/24/2012,18,xbox,102081,132705,51040,151080,388765,0,72,21
1/24/2012,19,xbox,23674,28408,16571,33143,73544,0,72,39
1/24/2012,20,xbox,44558,53469,44558,50795,184876,0,72,22
1/24/2012,21,xbox,90955,90955,63668,112784,265766,0,73,26
1/24/2012,22,xbox,31559,37870,25247,34083,120030,0,72,32
1/24/2012,23,xbox,40690,56966,40690,47200,206214,0,73,29
1/25/2012,0,xbox,107533,139792,53766,167751,538906,0,72,22
1/25/2012,1,xbox,84759,93234,42379,89844,148902,0,73,28
1/25/2012,2,xbox,64134,76960,25653,79526,90019,0,72,35
1/25/2012,3,xbox,55685,83527,33411,100789,96265,0,72,27
1/25/2012,4,xbox,42914,64371,21457,77245,163654,0,72,29
1/25/2012,5,xbox,26602,26602,10640,26602,60113,0,73,30
1/25/2012,6,xbox,58676,82146,23470,70411,260603,0,74,25
1/25/2012,7,xbox,64606,77527,32303,100785,256077,0,73,25
1/25/2012,8,xbox,104955,136441,62973,104955,475790,0,72,26
1/25/2012,9,xbox,54009,75612,43207,76692,323802,0,72,26
1/25/2012,10,xbox,20678,22745,8271,27915,85894,0,71,28
1/25/2012,11,xbox,74324,81756,74324,76553,427528,0,70,20
1/25/2012,12,xbox,78870,94644,78870,82024,377855,0,71,29
1/25/2012,13,xbox,36290,50806,21774,47902,129942,0,70,24
1/25/2012,14,xbox,98287,117944,98287,106149,440070,0,71,20
1/25/2012,15,xbox,73153,73153,43891,96562,219798,0,70,26
1/25/2012,16,xbox,18167,23617,14533,21800,55738,0,71,33
1/25/2012,17,xbox,43673,48040,39305,44546,155064,0,70,32
1/25/2012,18,xbox,41388,53804,16555,74912,171660,0,71,27
1/25/2012,19,xbox,19555,27377,11733,27377,66084,0,71,29
1/25/2012,20,xbox,95802,124542,47901,126458,358084,0,70,25
1/25/2012,21,xbox,66832,80198,40099,102921,156422,0,69,30
1/25/2012,22,xbox,84423,126634,59096,138453,341815,0,70,28
1/25/2012,23,xbox,23445,30478,11722,40325,52801,0,69,39
1/26/2012,0,xbox,25001,37501,15000,36251,95473,0,69,34
1/26/2012,1,xbox,99257,99257,69479,117123,168795,0,70,33
1/26/2012,2,xbox,20578,26751,8231,29838,32674,0,71,49
1/26/2012,3,xbox,48987,63683,44088,62703,137928,0,71,33
1/26/2012,4,xbox,31526,47289,12610,62737,92753,0,71,34
1/26/2012,5,xbox,81614,122421,65291,98753,322069,0,70,25
1/26/2012,6,xbox,75898,91077,68308,82728,290256,0,71,19
1/26/2012,7,xbox,51715,51715,36200,54818,147186,0,72,32
1/26/2012,8,xbox,102848,133702,71993,158386,346592,0,72,22
1/26/2012,9,xbox,21570,32355,8628,21570,101967,0,71,36
1/26/2012,10,xbox,29586,41420,11834,32544,125433,0,71,34
1/26/2012,11,xbox,72425,94152,36212,72425,503033,0,70,22
1/26/2012,12,xbox,91688,128363,55012,143033,270657,0,71,20
1/26/2012,13,xbox,71747,71747,28698,93271,199229,0,72,24
1/26/2012,14,xbox,32592,39110,16296,43999,65759,0,73,33
1/26/2012,15,xbox,78777,78777,55143,92957,203449,0,73,29
1/26/2012,16,xbox,85520,85520,59864,90651,269631,0,73,31
1/26/2012,17,xbox,81959,106546,40979,121299,332962,0,74,26
1/26/2012,18,xbox,74747,89696,52322,89696,288066,0,74,23
1/26/2012,19,xbox,91395,127953,45697,99620,277559,0,73,25
1/26/2012,20,xbox,20535,28749,8214,36963,85834,0,72,29
1/26/2012,21,xbox,88682,124154,79813,124154,454400,0,73,26
1/26/2012,22,xbox,76401,91681,45840,99321,270297,0,74,29
1/26/2012,23,xbox,79347,103151,47608,112672,381890,0,75,27
1/27/2012,0,xbox,40026,60039,28018,68844,226715,0,74,25
1/27/2012,1,xbox,65402,98103,52321,65402,190555,0,75,26
1/27/2012,2,xbox,20242,26314,16193,25302,48136,0,77,45
1/27/2012,3,xbox,107505,107505,53752,134381,174728,0,76,34
1/27/2012,4,xbox,57250,74425,57250,57250,214364,0,75,24
1/27/2012,5,xbox,13294,18611,10635,14091,51987,0,76,38
1/27/2012,6,xbox,35875,39462,17937,50942,101230,0,78,29
1/27/2012,7,xbox,71583,71583,28633,71583,155328,0,79,30
1/27/2012,8,xbox,25837,38755,15502,44439,160344,0,79,30
1/27/2012,9,xbox,29554,38420,11821,29554,132356,0,81,36
1/27/2012,10,xbox,27882,30670,27882,30391,146619,0,79,32
1/27/2012,11,xbox,74859,97316,74859,81596,480841,0,81,24
1/27/2012,12,xbox,91491,91491,45745,105214,255101,0,80,22
1/27/2012,13,xbox,47680,66752,19072,52448,102883,0,79,26
1/27/2012,14,xbox,84528,126792,76075,125101,420735,0,78,20
1/27/2012,15,xbox,96891,145336,67823,120144,267544,0,78,23
1/27/2012,16,xbox,88311,97142,61817,105973,229661,0,79,21
1/27/2012,17,xbox,58801,82321,29400,101137,190945,0,80,29
1/27/2012,18,xbox,81085,81085,32434,124870,244067,0,79,28
1/27/2012,19,xbox,27058,37881,10823,48704,75153,0,79,31
1/27/2012,20,xbox,87712,105254,87712,103499,317361,0,79,20
1/27/2012,21,xbox,19429,29143,11657,24674,97487,0,79,38
1/27/2012,22,xbox,99032,128741,59419,119828,306863,0,78,23
1/27/2012,23,xbox,56213,84319,33727,66331,216812,0,79,24
1/28/2012,0,xbox,29839,44758,29839,40282,138629,0,80,26
1/28/2012,1,xbox,43917,52700,26350,62362,69867,0,81,35
1/28/2012,2,xbox,96739,116086,38695,104478,138460,0,79,34
1/28/2012,3,xbox,80758,80758,32303,85603,134915,0,79,28
1/28/2012,4,xbox,81582,114214,81582,101161,327478,0,81,30
1/28/2012,5,xbox,16451,16451,14805,16615,51620,0,80,37
1/28/2012,6,xbox,81026,121539,56718,106954,327710,0,78,25
1/28/2012,7,xbox,58376,58376,29188,61294,164081,0,79,30
1/28/2012,8,xbox,35788,53682,25051,50103,196605,0,81,31
1/28/2012,9,xbox,96441,106085,96441,98369,459281,0,81,25
1/28/2012,10,xbox,74220,103908,59376,83126,511838,0,83,26
1/28/2012,11,xbox,42347,42347,29642,43617,186251,0,85,34
1/28/2012,12,xbox,48090,57708,43281,53860,196612,0,86,26
1/28/2012,13,xbox,100551,110606,90495,112617,398114,0,88,20
1/28/2012,14,xbox,18407,27610,12884,28715,49848,0,87,42
1/28/2012,15,xbox,95395,133553,38158,181250,331750,0,85,27
1/28/2012,16,xbox,55951,61546,55951,58748,213889,0,83,33
1/28/2012,17,xbox,86209,112071,34483,117244,238849,0,84,30
1/28/2012,18,xbox,37725,45270,26407,54701,110293,0,84,35
1/28/2012,19,xbox,48351,72526,19340,64306,172754,0,83,33
1/28/2012,20,xbox,62316,68547,43621,72286,235387,0,85,31
1/28/2012,21,xbox,49433,64262,49433,50915,202069,0,83,33
1/28/2012,22,xbox,67555,74310,54044,69581,208608,0,85,26
1/28/2012,23,xbox,99314,109245,79451,108252,404644,0,84,18
1/29/2012,0,xbox,82676,115746,74408,115746,381687,0,85,23
1/29/2012,1,xbox,23713,33198,18970,29404,47346,0,83,36
1/29/2012,2,xbox,67667,74433,33833,96087,114630,0,85,28
1/29/2012,3,xbox,59384,65322,41568,59384,132729,0,86,33
1/29/2012,4,xbox,91035,118345,54621,97407,245263,0,87,23
1/29/2012,5,xbox,95497,143245,66847,118416,292568,0,86,28
1/29/2012,6,xbox,97342,146013,77873,124598,289377,0,85,31
1/29/2012,7,xbox,69316,90110,62384,85951,311716,0,86,28
1/29/2012,8,xbox,53763,75268,48386,56451,319021,0,88,22
1/29/2012,9,xbox,55859,61444,55859,59768,275856,0,89,28
1/29/2012,10,xbox,14344,18647,7172,21229,46614,0,88,33
1/29/2012,11,xbox,23176,25493,20858,24103,143380,0,86,29
1/29/2012,12,xbox,67491,94487,67491,72890,311367,0,84,30
1/29/2012,13,xbox,36360,50904,32724,49086,162710,0,86,31
1/29/2012,14,xbox,50197,60236,20078,50197,166778,0,87,29
1/29/2012,15,xbox,46832,46832,18732,49642,145860,0,89,34
1/29/2012,16,xbox,90122,99134,45061,122565,320626,0,91,24
1/29/2012,17,xbox,93617,140425,56170,144170,377441,0,89,20
1/29/2012,18,xbox,69148,69148,62233,74680,220665,0,90,27
1/29/2012,19,xbox,20406,28568,16324,26528,70974,0,91,32
1/29/2012,20,xbox,102544,102544,41017,127154,364751,0,91,27
1/29/2012,21,xbox,26539,37154,15923,41400,69603,0,90,30
1/29/2012,22,xbox,59686,65654,59686,63266,248209,0,90,24
1/29/2012,23,xbox,49448,74172,34613,53403,218662,0,92,21
1/30/2012,0,xbox,90873,90873,45436,131766,262177,0,91,26
1/30/2012,1,xbox,29988,35985,26989,38084,66741,0,93,29
1/30/2012,2,xbox,48833,53716,48833,49809,120240,0,95,29
1/30/2012,3,xbox,53065,74291,31839,70045,132016,0,93,28
1/30/2012,4,xbox,93786,103164,93786,97537,291177,0,93,20
1/30/2012,5,xbox,41174,57643,16469,61761,173020,0,92,26
1/30/2012,6,xbox,45372,58983,45372,50816,161360,0,90,28
1/30/2012,7,xbox,73978,96171,73978,78416,372029,0,89,22
1/30/2012,8,xbox,72994,94892,58395,83943,389391,0,89,26
1/30/2012,9,xbox,95403,114483,95403,103035,460092,0,88,27
1/30/2012,10,xbox,43184,64776,25910,47070,207203,0,89,30
1/30/2012,11,xbox,57126,85689,39988,98256,339674,0,89,24
1/30/2012,12,xbox,50136,65176,20054,90745,228300,0,89,29
1/30/2012,13,xbox,73608,80968,73608,78760,303144,0,90,20
1/30/2012,14,xbox,69597,69597,27838,90476,165337,0,92,25
1/30/2012,15,xbox,47693,66770,28615,62955,160849,0,91,33
1/30/2012,16,xbox,73768,95898,51637,109176,252267,0,90,23
1/30/2012,17,xbox,28065,33678,11226,41536,52103,0,90,41
1/30/2012,18,xbox,14970,17964,11976,17964,61717,0,88,39
1/30/2012,19,xbox,95049,123563,38019,163484,160471,0,86,32
1/30/2012,20,xbox,56882,62570,51193,59157,210349,0,85,21
1/30/2012,21,xbox,46343,60245,37074,60245,149195,0,84,32
1/30/2012,22,xbox,56202,56202,39341,64632,184568,0,83,27
1/30/2012,23,xbox,52373,73322,26186,90081,185247,0,85,32
1/31/2012,0,xbox,79800,87780,39900,98952,332456,0,84,24
1/31/2012,1,xbox,72160,101024,50512,72160,167978,0,82,28
1/31/2012,2,xbox,91577,91577,91577,91577,221616,0,80,32
1/31/2012,3,xbox,27733,27733,24959,29952,67881,0,78,34
1/31/2012,4,xbox,22003,30804,17602,27283,87061,0,78,36
1/31/2012,5,xbox,14909,22363,10436,24450,60716,0,79,39
1/31/2012,6,xbox,102164,132813,91947,122597,425957,0,81,26
1/31/2012,7,xbox,40146,44160,40146,43357,167340,0,79,26
1/31/2012,8,xbox,77731,108823,46638,83949,231370,0,80,28
1/31/2012,9,xbox,17719,17719,10631,24098,76454,0,79,29
1/31/2012,10,xbox,37988,56982,18994,60780,229058,0,80,22
1/31/2012,11,xbox,61752,74102,55576,63604,342967,0,78,23
1/31/2012,12,xbox,28564,37133,22851,37133,111663,0,78,26
1/31/2012,13,xbox,30671,46006,12268,34044,165283,0,77,23
1/31/2012,14,xbox,27574,41361,27574,30331,144496,0,76,33
1/31/2012,15,xbox,67684,67684,67684,67684,249682,0,78,24
1/31/2012,16,xbox,77224,84946,69501,88035,271575,0,78,20
1/31/2012,17,xbox,16473,18120,8236,19438,44390,0,77,37
1/31/2012,18,xbox,18227,18227,9113,25518,42556,0,75,37
1/31/2012,19,xbox,57960,75348,46368,69552,212560,0,74,33
1/31/2012,20,xbox,31428,40856,21999,46513,135804,0,75,36
1/31/2012,21,xbox,82442,115418,32976,140151,327523,0,75,29
1/31/2012,22,xbox,91867,101053,73493,102891,361119,0,74,26
1/31/2012,23,xbox,90573,99630,45286,106876,285209,0,75,19
2/1/2012,0,xbox,90936,118216,45468,134584,266270,0,74,25
2/1/2012,1,xbox,78826,110356,47295,85132,190137,0,73,26
2/1/2012,2,xbox,28573,42859,28573,35716,84467,0,72,30
2/1/2012,3,xbox,63563,88988,57206,73097,170210,0,71,28
2/1/2012,4,xbox,71569,93039,35784,71569,231406,0,70,31
2/1/2012,5,xbox,97292,145938,48646,145938,202685,0,70,23
2/1/2012,6,xbox,102257,102257,102257,102257,362309,0,71,22
2/1/2012,7,xbox,17231,22400,6892,26535,39890,0,72,46
2/1/2012,8,xbox,20374,28523,18336,20374,103882,0,73,30
2/1/2012,9,xbox,32203,41863,16101,52812,79321,0,74,29
2/1/2012,10,xbox,63667,95500,44566,104414,283537,0,74,24
2/1/2012,11,xbox,67801,81361,33900,110515,284575,0,73,26
2/1/2012,12,xbox,37627,56440,15050,50044,62767,0,72,33
2/1/2012,13,xbox,18690,18690,11214,19437,57699,0,71,40
2/1/2012,14,xbox,103539,144954,93185,144954,387068,0,71,23
2/1/2012,15,xbox,40818,53063,32654,44899,185144,0,70,33
2/1/2012,16,xbox,61723,80239,24689,100608,200508,0,71,30
2/1/2012,17,xbox,78923,78923,71030,79712,257125,0,72,22
2/1/2012,18,xbox,27761,36089,22208,34701,96096,0,73,31
2/1/2012,19,xbox,52641,78961,42112,78435,200025,0,73,26
2/1/2012,20,xbox,98365,127874,49182,121972,181315,0,74,26
2/1/2012,21,xbox,97729,127047,68410,103592,368046,0,75,29
2/1/2012,22,xbox,106581,106581,74606,112976,380157,0,75,29
2/1/2012,23,xbox,68969,89659,62072,68969,349265,0,76,28
2/2/2012,0,xbox,98662,118394,59197,110501,318832,0,78,20
2/2/2012,1,xbox,58404,64244,58404,61908,135267,0,79,36
2/2/2012,2,xbox,65344,91481,39206,70571,100313,0,77,38
2/2/2012,3,xbox,76107,98939,60885,87523,225825,0,76,30
2/2/2012,4,xbox,92571,101828,55542,111085,289300,0,76,27
2/2/2012,5,xbox,104994,125992,73495,120743,336889,0,76,20
2/2/2012,6,xbox,87882,87882,52729,105458,267845,0,77,28
2/2/2012,7,xbox,76200,114300,60960,124206,252955,0,78,25
2/2/2012,8,xbox,24660,29592,14796,26139,87964,0,80,32
2/2/2012,9,xbox,72660,72660,65394,75566,333036,0,79,29
2/2/2012,10,xbox,83256,99907,49953,123219,475863,0,78,22
2/2/2012,11,xbox,25526,28078,20420,26291,155454,0,80,25
2/2/2012,12,xbox,83066,99679,41533,112139,394561,0,80,25
2/2/2012,13,xbox,59173,88759,47338,63315,215096,0,81,26
2/2/2012,14,xbox,37944,41738,34149,43256,151491,0,80,27
2/2/2012,15,xbox,47939,47939,47939,47939,176844,0,79,25
2/2/2012,16,xbox,29772,32749,20840,35726,114277,0,77,34
2/2/2012,17,xbox,68613,102919,34306,82335,273458,0,76,26
2/2/2012,18,xbox,74936,97416,74936,74936,339647,0,77,31
2/2/2012,19,xbox,94900,104390,37960,148044,371085,0,79,24
2/2/2012,20,xbox,61364,67500,61364,63818,240189,0,78,24
2/2/2012,21,xbox,67767,81320,60990,81998,254020,0,77,27
2/2/2012,22,xbox,27256,29981,24530,27801,98547,0,77,26
2/2/2012,23,xbox,86501,121101,51900,121101,274271,0,75,32
2/3/2012,0,xbox,93215,130501,93215,111858,435118,0,74,28
2/3/2012,1,xbox,75815,98559,75815,87187,204122,0,73,23
2/3/2012,2,xbox,56665,84997,45332,88397,199214,0,73,24
